timestamp,A01,A02,A03,A04,A05,A06,cp
4/3/18 9:00,115.28,286.32,0.833,236.34,0.833,236.34,0
4/3/18 9:30,125.117,285.24,0.832,245.939,0.832,245.939,0
4/3/18 10:00,136.159,276.12,0.83,259.26,0.83,259.26,0
4/3/18 10:30,152.96,284.94,2.427,261.78,2.427,261.78,0
4/3/18 11:00,154.479,269.819,0.947,273.18,0.947,273.18,0
4/3/18 11:30,198.879,274.619,0.831,283.02,0.831,283.02,0
4/3/18 12:00,196.559,279.18,0.827,275.04,0.827,275.04,0
4/3/18 12:30,194.559,270.42,0.827,273.06,0.827,273.06,0
4/3/18 13:00,205.2,263.58,0.886,271.26,0.886,271.26,0
4/3/18 13:30,199.36,257.279,0.883,272.52,0.883,272.52,0
4/3/18 14:00,194.078,256.2,0.824,271.08,0.824,271.08,0
4/3/18 14:30,181.76,257.58,0.823,271.38,0.823,271.38,0
4/3/18 15:00,186.879,240.899,0.826,264.54,0.826,264.54,0
4/3/18 15:30,181.278,226.08,0.824,255.96,0.824,255.96,0
4/3/18 16:00,91.04,147.12,0.882,195.84,0.882,195.84,0
4/3/18 16:30,86.479,104.04,0.836,153,0.836,153,0
4/3/18 17:00,69.519,71.34,0.841,155.46,0.841,155.46,0
4/3/18 17:30,64.24,75.059,0.839,144.66,0.839,144.66,0
4/3/18 18:00,62.079,71.76,0.845,135.119,0.845,135.119,0
4/3/18 18:30,58.399,68.64,1.774,137.1,1.774,137.1,0
4/3/18 19:00,58,66.359,0.84,134.1,0.84,134.1,0
4/3/18 19:30,50.4,66.96,0.842,126.478,0.842,126.478,0
4/3/18 20:00,41.998,66.3,0.842,122.58,0.842,122.58,0
4/3/18 20:30,41.12,68.7,0.847,120.54,0.847,120.54,0
4/3/18 21:00,39.919,60.84,1.442,118.078,1.442,118.078,0
4/3/18 21:30,40.48,63.78,0.849,108.42,0.849,108.42,0
4/3/18 22:00,38.88,64.739,0.838,100.56,0.838,100.56,0
4/3/18 22:30,39.599,63.66,0.837,93.239,0.837,93.239,0
4/3/18 23:00,40.4,62.819,0.833,78,0.833,78,0
4/3/18 23:30,38.479,65.82,0.834,73.98,0.834,73.98,0
5/3/18 0:00,6.8,77.28,0.84,69.66,0.84,69.66,0
5/3/18 0:30,6.56,81.06,0.846,71.94,0.846,71.94,0
5/3/18 1:00,6.8,70.38,0.85,70.979,0.85,70.979,0
5/3/18 1:30,6.4,71.58,0.85,70.02,0.85,70.02,0
5/3/18 2:00,5.36,74.34,0.849,62.88,0.849,62.88,0
5/3/18 2:30,5.68,74.82,0.914,62.159,0.914,62.159,0
5/3/18 3:00,5.36,74.76,1.719,62.279,1.719,62.279,0
5/3/18 3:30,5.04,75.3,0.846,62.34,0.846,62.34,0
5/3/18 4:00,4.4,82.679,0.841,61.38,0.841,61.38,0
5/3/18 4:30,5.92,90.66,0.838,72.6,0.838,72.6,0
5/3/18 5:00,16.56,97.26,0.828,73.08,0.828,73.08,0
5/3/18 5:30,23.759,126.179,1.623,73.26,1.623,73.26,0
5/3/18 6:00,100.879,151.56,14.458,104.64,14.458,104.64,0
5/3/18 6:30,62.479,169.38,5.588,121.619,5.588,121.619,0
5/3/18 7:00,94.158,212.518,5.864,146.04,5.864,146.04,0
5/3/18 7:30,74.4,246.24,6.485,175.56,6.485,175.56,0
5/3/18 8:00,97.999,293.76,6.534,220.38,6.534,220.38,0
5/3/18 8:30,111.519,303.78,6.163,240.9,6.163,240.9,0
5/3/18 9:00,117.358,271.8,7.453,251.098,7.453,251.098,0
5/3/18 9:30,125.519,272.339,6.056,254.1,6.056,254.1,0
5/3/18 10:00,121.999,274.2,5.612,271.26,5.612,271.26,0
5/3/18 10:30,122.56,275.7,14.075,275.7,14.075,275.7,0
5/3/18 11:00,138.558,281.34,15.123,269.34,15.123,269.34,0
5/3/18 11:30,120.559,266.58,14.641,269.34,14.641,269.34,0
5/3/18 12:00,144.239,273.239,14.909,270.119,14.909,270.119,0
5/3/18 12:30,168.878,272.34,14.914,271.38,14.914,271.38,0
5/3/18 13:00,161.679,263.16,14.223,269.82,14.223,269.82,0
5/3/18 13:30,166.479,261.36,13.99,268.2,13.99,268.2,0
5/3/18 14:00,169.999,253.62,14.316,266.4,14.316,266.4,0
5/3/18 14:30,171.359,245.76,14.525,264.18,14.525,264.18,0
5/3/18 15:00,162,250.5,14.674,264.54,14.674,264.54,0
5/3/18 15:30,168.239,241.859,14.181,266.46,14.181,266.46,0
5/3/18 16:00,145.359,222.42,14.262,249.18,14.262,249.18,0
5/3/18 16:30,84.8,167.879,1.111,190.32,1.111,190.32,0
5/3/18 17:00,64.16,113.82,0.945,139.98,0.945,139.98,0
5/3/18 17:30,67.279,83.939,0.893,134.7,0.893,134.7,0
5/3/18 18:00,56.88,76.199,0.878,132.779,0.878,132.779,0
5/3/18 18:30,55.6,74.579,0.875,136.56,0.875,136.56,0
5/3/18 19:00,52,69.9,0.87,133.14,0.87,133.14,0
5/3/18 19:30,49.919,68.4,0.889,131.28,0.889,131.28,0
5/3/18 20:00,48.88,67.26,0.889,126.12,0.889,126.12,0
5/3/18 20:30,41.519,67.74,0.892,118.019,0.892,118.019,0
5/3/18 21:00,39.518,63.179,0.894,115.2,0.894,115.2,0
5/3/18 21:30,38.4,63.3,0.892,108.48,0.892,108.48,0
5/3/18 22:00,37.28,65.039,0.882,97.019,0.882,97.019,0
5/3/18 22:30,38.48,64.92,0.881,88.02,0.881,88.02,0
5/3/18 23:00,38.16,64.08,1.632,74.46,1.632,74.46,0
5/3/18 23:30,37.6,63.48,1.479,73.32,1.479,73.32,0
6/3/18 0:00,7.04,79.56,0.881,65.819,0.881,65.819,0
6/3/18 0:30,6.318,81.78,0.882,61.439,0.882,61.439,0
6/3/18 1:00,5.12,69.9,0.885,58.319,0.885,58.319,0
6/3/18 1:30,5.599,74.88,0.887,57.9,0.887,57.9,0
6/3/18 2:00,5.359,89.039,0.886,63.3,0.886,63.3,0
6/3/18 2:30,5.84,83.4,0.886,69.12,0.886,69.12,0
6/3/18 3:00,5.52,88.98,0.885,70.62,0.885,70.62,0
6/3/18 3:30,5.519,87.899,0.881,69.96,0.881,69.96,0
6/3/18 4:00,5.359,89.879,0.88,70.74,0.88,70.74,0
6/3/18 4:30,4.88,83.04,0.877,72.72,0.877,72.72,0
6/3/18 5:00,15.438,86.94,0.884,76.26,0.884,76.26,0
6/3/18 5:30,22.4,111.179,1.187,78.96,1.187,78.96,0
6/3/18 6:00,95.119,138.84,10.738,106.92,10.738,106.92,0
6/3/18 6:30,59.04,155.4,6.798,128.58,6.798,128.58,0
6/3/18 7:00,85.598,206.04,5.891,148.08,5.891,148.08,0
6/3/18 7:30,67.518,236.88,6.012,184.499,6.012,184.499,0
6/3/18 8:00,90.638,283.32,6.772,220.02,6.772,220.02,0
6/3/18 8:30,99.359,290.76,5.98,241.86,5.98,241.86,0
6/3/18 9:00,109.198,264.779,5.837,246.12,5.837,246.12,0
6/3/18 9:30,117.999,270.36,6.529,258.6,6.529,258.6,0
6/3/18 10:00,125.359,275.82,6.198,269.22,6.198,269.22,0
6/3/18 10:30,139.28,273.9,18.653,276,18.653,276,0
6/3/18 11:00,169.6,277.8,15.392,272.04,15.392,272.04,0
6/3/18 11:30,179.119,267.36,15.796,272.28,15.796,272.28,0
6/3/18 12:00,190.639,274.44,16.359,277.38,16.359,277.38,0
6/3/18 12:30,198.399,263.34,15.857,277.799,15.857,277.799,0
6/3/18 13:00,210.318,262.98,16.629,276.3,16.629,276.3,0
6/3/18 13:30,225.278,260.34,16.648,280.5,16.648,280.5,0
6/3/18 14:00,217.839,258.478,16.571,274.14,16.571,274.14,0
6/3/18 14:30,219.998,244.02,16.8,272.04,16.8,272.04,0
6/3/18 15:00,221.519,241.86,17.619,272.46,17.619,272.46,0
6/3/18 15:30,217.278,235.738,17.282,271.44,17.282,271.44,0
6/3/18 16:00,198.64,213.959,16.351,263.64,16.351,263.64,0
6/3/18 16:30,106.079,171.179,1.474,197.58,1.474,197.58,0
6/3/18 17:00,98.959,97.68,1.503,159.9,1.503,159.9,0
6/3/18 17:30,74.159,80.4,1.38,153,1.38,153,0
6/3/18 18:00,72.879,77.82,1.392,139.86,1.392,139.86,0
6/3/18 18:30,70.718,72.54,1.375,145.799,1.375,145.799,0
6/3/18 19:00,62.32,69.36,1.366,135.78,1.366,135.78,0
6/3/18 19:30,60.318,67.02,1.972,131.82,1.972,131.82,0
6/3/18 20:00,57.838,66.54,1.382,127.079,1.382,127.079,0
6/3/18 20:30,48.239,63.78,1.384,124.98,1.384,124.98,0
6/3/18 21:00,48.56,63.24,1.393,116.82,1.393,116.82,0
6/3/18 21:30,37.999,63.18,1.179,111.36,1.179,111.36,0
6/3/18 22:00,33.36,64.32,1.179,101.16,1.179,101.16,0
6/3/18 22:30,43.04,63.66,1.183,95.519,1.183,95.519,0
6/3/18 23:00,33.919,66.12,1.181,82.56,1.181,82.56,0
6/3/18 23:30,50.16,85.5,1.183,75.24,1.183,75.24,0
7/3/18 0:00,7.92,76.14,2.078,62.88,2.078,62.88,0
7/3/18 0:30,8.079,68.58,1.167,61.92,1.167,61.92,0
7/3/18 1:00,7.04,69,1.168,60.48,1.168,60.48,0
7/3/18 1:30,7.2,70.799,1.169,58.56,1.169,58.56,0
7/3/18 2:00,6.48,80.399,1.177,63.24,1.177,63.24,0
7/3/18 2:30,6.64,89.399,1.172,71.1,1.172,71.1,0
7/3/18 3:00,5.76,86.579,1.171,69.36,1.171,69.36,0
7/3/18 3:30,6.48,87.839,1.168,71.34,1.168,71.34,0
7/3/18 4:00,6.32,94.019,1.771,73.979,1.771,73.979,0
7/3/18 4:30,5.678,88.979,1.154,72.42,1.154,72.42,0
7/3/18 5:00,56.96,87.12,1.161,78.959,1.161,78.959,0
7/3/18 5:30,49.2,108.78,1.828,83.46,1.828,83.46,0
7/3/18 6:00,38.319,139.26,19.936,112.019,19.936,112.019,0
7/3/18 6:30,87.2,160.86,13.775,120.66,13.775,120.66,0
7/3/18 7:00,98.079,220.8,14.231,148.56,14.231,148.56,0
7/3/18 7:30,85.84,249.3,14.558,180.84,14.558,180.84,0
7/3/18 8:00,109.039,308.16,15.556,222.18,15.556,222.18,0
7/3/18 8:30,133.919,280.5,15.833,237.12,15.833,237.12,0
7/3/18 9:00,180.718,275.58,15.613,254.4,15.613,254.4,0
7/3/18 9:30,182.559,274.08,16.011,254.519,16.011,254.519,0
7/3/18 10:00,199.52,278.82,16.914,277.02,16.914,277.02,0
7/3/18 10:30,217.519,272.76,16.835,282.54,16.835,282.54,0
7/3/18 11:00,228.319,279.72,16.069,277.439,16.069,277.439,0
7/3/18 11:30,230.32,278.64,16.264,282,16.264,282,0
7/3/18 12:00,241.839,281.099,15.781,284.34,15.781,284.34,0
7/3/18 12:30,261.679,283.68,12.209,286.019,12.209,286.019,0
7/3/18 13:00,264.638,269.88,15.205,275.4,15.205,275.4,0
7/3/18 13:30,269.52,264.239,23.517,277.62,23.517,277.62,0
7/3/18 14:00,271.759,268.92,21.684,277.68,21.684,277.68,0
7/3/18 14:30,270.16,254.159,16.97,280.08,16.97,280.08,0
7/3/18 15:00,268.799,247.079,21.277,285.06,21.277,285.06,0
7/3/18 15:30,267.2,240.96,16.423,278.64,16.423,278.64,0
7/3/18 16:00,248.88,230.399,23.076,270.18,23.076,270.18,0
7/3/18 16:30,129.6,183.779,1.39,204.6,1.39,204.6,0
7/3/18 17:00,108.239,132.6,2.329,152.758,2.329,152.758,0
7/3/18 17:30,92.16,92.76,1.188,147,1.188,147,0
7/3/18 18:00,73.92,75.659,0.834,144.06,0.834,144.06,0
7/3/18 18:30,76.16,70.8,0.83,138.66,0.83,138.66,0
7/3/18 19:00,67.04,69.66,0.831,137.46,0.831,137.46,0
7/3/18 19:30,65.2,66.659,0.827,136.32,0.827,136.32,0
7/3/18 20:00,63.44,68.76,0.833,129.419,0.833,129.419,0
7/3/18 20:30,52.56,60.24,0.836,125.28,0.836,125.28,0
7/3/18 21:00,51.759,60.239,0.842,119.4,0.842,119.4,0
7/3/18 21:30,48.719,60.659,0.837,110.76,0.837,110.76,0
7/3/18 22:00,44.64,60.659,1.418,103.2,1.418,103.2,0
7/3/18 22:30,38.88,60.118,0.832,94.62,0.832,94.62,0
7/3/18 23:00,39.839,65.4,0.83,83.22,0.83,83.22,0
7/3/18 23:30,40.72,79.92,0.837,77.279,0.837,77.279,0
8/3/18 0:00,11.28,71.04,0.825,64.019,0.825,64.019,0
8/3/18 0:30,9.52,62.819,0.823,62.7,0.823,62.7,0
8/3/18 1:00,9.04,65.82,0.822,60.36,0.822,60.36,0
8/3/18 1:30,8.879,65.28,1.763,63.06,1.763,63.06,0
8/3/18 2:00,7.2,67.08,0.82,69.66,0.82,69.66,0
8/3/18 2:30,8.878,67.62,0.823,71.16,0.823,71.16,0
8/3/18 3:00,7.199,72.9,0.834,71.7,0.834,71.7,0
8/3/18 3:30,8.32,71.58,0.834,73.739,0.834,73.739,0
8/3/18 4:00,7.039,89.639,0.83,78.84,0.83,78.84,0
8/3/18 4:30,6.88,86.4,0.832,82.02,0.832,82.02,0
8/3/18 5:00,16.88,93.36,0.823,81.36,0.823,81.36,0
8/3/18 5:30,59.6,123.24,0.817,80.999,0.817,80.999,0
8/3/18 6:00,65.199,144.66,20.673,113.039,20.673,113.039,0
8/3/18 6:30,84.88,158.76,15.738,120.66,15.738,120.66,0
8/3/18 7:00,107.04,209.76,14.569,150.539,14.569,150.539,0
8/3/18 7:30,96.08,232.26,14.386,180.719,14.386,180.719,0
8/3/18 8:00,135.519,292.32,14.602,222.06,14.602,222.06,0
8/3/18 8:30,182.079,290.459,14.712,243.42,14.712,243.42,0
8/3/18 9:00,196.958,281.219,15.232,256.259,15.232,256.259,0
8/3/18 9:30,215.917,291.959,16.511,261.54,16.511,261.54,0
8/3/18 10:00,231.759,292.68,18.059,277.5,18.059,277.5,0
8/3/18 10:30,251.199,277.32,16.612,273.36,16.612,273.36,0
8/3/18 11:00,265.84,275.64,15.584,275.34,15.584,275.34,0
8/3/18 11:30,275.515,276.18,15.787,277.02,15.787,277.02,0
8/3/18 12:00,415.038,281.459,15.71,277.98,15.71,277.98,0
8/3/18 12:30,377.279,269.639,15.868,280.32,15.868,280.32,0
8/3/18 13:00,378.799,268.92,22.153,277.14,22.153,277.14,0
8/3/18 13:30,377.76,273.66,16.803,277.98,16.803,277.98,0
8/3/18 14:00,380.317,258.779,21.857,277.62,21.857,277.62,0
8/3/18 14:30,376.319,257.82,17.459,279.899,17.459,279.899,0
8/3/18 15:00,373.519,258.84,22.836,279.24,22.836,279.24,0
8/3/18 15:30,368.239,264.66,23.673,279.42,23.673,279.42,0
8/3/18 16:00,365.039,250.02,16.077,274.08,16.077,274.08,0
8/3/18 16:30,354.879,241.199,1.469,281.64,1.469,281.64,0
8/3/18 17:00,348.958,239.579,1.158,267.9,1.158,267.9,0
8/3/18 17:30,341.518,234.72,0.944,266.16,0.944,266.16,0
8/3/18 18:00,331.28,232.74,1.388,271.2,1.388,271.2,0
8/3/18 18:30,322.076,215.399,0.808,271.38,0.808,271.38,0
8/3/18 19:00,323.2,200.459,0.81,249.779,0.81,249.779,0
8/3/18 19:30,271.2,167.58,0.819,238.8,0.819,238.8,0
8/3/18 20:00,79.44,106.14,0.817,169.92,0.817,169.92,0
8/3/18 20:30,67.52,92.04,0.81,123.06,0.81,123.06,0
8/3/18 21:00,61.76,72.239,0.821,120.3,0.821,120.3,0
8/3/18 21:30,46.16,64.44,1.225,114,1.225,114,0
8/3/18 22:00,45.52,62.039,1.163,104.46,1.163,104.46,0
8/3/18 22:30,49.92,60.839,0.819,94.919,0.819,94.919,0
8/3/18 23:00,51.438,67.98,0.817,80.34,0.817,80.34,0
8/3/18 23:30,32,81.42,0.822,73.92,0.822,73.92,0
9/3/18 0:00,12.72,74.34,0.814,74.58,0.814,74.58,0
9/3/18 0:30,10.08,64.32,0.814,73.92,0.814,73.92,0
9/3/18 1:00,10,69.119,0.819,64.02,0.819,64.02,0
9/3/18 1:30,9.359,67.62,0.819,63.54,0.819,63.54,0
9/3/18 2:00,8.16,68.04,0.818,61.8,0.818,61.8,0
9/3/18 2:30,9.2,68.52,0.818,63.598,0.818,63.598,0
9/3/18 3:00,8.159,77.94,0.819,64.439,0.819,64.439,0
9/3/18 3:30,8.32,73.44,0.818,67.859,0.818,67.859,0
9/3/18 4:00,7.04,81.119,0.813,77.28,0.813,77.28,0
9/3/18 4:30,7.038,86.28,0.809,82.26,0.809,82.26,0
9/3/18 5:00,63.84,95.58,0.806,83.58,0.806,83.58,0
9/3/18 5:30,54.799,125.7,1.266,84.6,1.266,84.6,0
9/3/18 6:00,39.84,156.12,20.71,109.619,20.71,109.619,0
9/3/18 6:30,95.039,161.4,16.759,130.26,16.759,130.26,0
9/3/18 7:00,111.6,211.86,14.483,155.88,14.483,155.88,0
9/3/18 7:30,93.839,244.08,13.963,179.4,13.963,179.4,0
9/3/18 8:00,123.359,295.56,14.435,228.72,14.435,228.72,0
9/3/18 8:30,155.279,286.56,14.998,252.54,14.998,252.54,0
9/3/18 9:00,208.319,284.1,16.18,257.46,16.18,257.46,0
9/3/18 9:30,216.96,289.86,17.222,271.8,17.222,271.8,0
9/3/18 10:00,235.359,279.84,16.419,277.32,16.419,277.32,0
9/3/18 10:30,254.239,282.36,16.673,274.679,16.673,274.679,0
9/3/18 11:00,271.12,284.699,15.952,281.1,15.952,281.1,0
9/3/18 11:30,404.638,275.28,15.791,287.46,15.791,287.46,0
9/3/18 12:00,390.8,276.24,15.428,286.02,15.428,286.02,0
9/3/18 12:30,406.799,276.66,22.153,286.68,22.153,286.68,0
9/3/18 13:00,409.599,267.419,21.05,287.94,21.05,287.94,0
9/3/18 13:30,415.117,269.1,19.509,287.34,19.509,287.34,0
9/3/18 14:00,404.96,275.16,22.912,286.14,22.912,286.14,0
9/3/18 14:30,403.28,253.44,16.727,281.999,16.727,281.999,0
9/3/18 15:00,397.52,253.38,22.609,283.14,22.609,283.14,0
9/3/18 15:30,398.88,251.399,16.362,283.26,16.362,283.26,0
9/3/18 16:00,391.44,253.019,21.575,275.039,21.575,275.039,0
9/3/18 16:30,395.599,254.999,1.358,282.12,1.358,282.12,0
9/3/18 17:00,389.92,252.06,0.812,281.22,0.812,281.22,0
9/3/18 17:30,380.88,240.959,0.808,282.659,0.808,282.659,0
9/3/18 18:00,364.959,239.34,0.816,283.44,0.816,283.44,0
9/3/18 18:30,352.48,218.52,0.806,276.42,0.806,276.42,0
9/3/18 19:00,254.559,202.62,0.806,259.5,0.806,259.5,0
9/3/18 19:30,194.56,182.22,1.377,253.98,1.377,253.98,0
9/3/18 20:00,87.36,106.2,0.816,186.899,0.816,186.899,0
9/3/18 20:30,57.358,64.98,0.807,140.1,0.807,140.1,0
9/3/18 21:00,53.04,63.42,0.814,134.22,0.814,134.22,0
9/3/18 21:30,48.879,62.76,0.811,131.1,0.811,131.1,0
9/3/18 22:00,44.879,62.64,0.815,125.219,0.815,125.219,0
9/3/18 22:30,42.64,60.24,0.817,103.679,0.817,103.679,0
9/3/18 23:00,41.279,64.14,0.815,85.259,0.815,85.259,0
9/3/18 23:30,41.84,79.32,0.823,76.62,0.823,76.62,0
10/3/18 0:00,42.16,78.719,0.806,72.48,0.806,72.48,0
10/3/18 0:30,40.16,66.78,0.812,77.28,0.812,77.28,0
10/3/18 1:00,41.68,67.5,1.766,80.699,1.766,80.699,0
10/3/18 1:30,39.92,68.1,0.82,75.539,0.82,75.539,0
10/3/18 2:00,9.68,68.76,0.819,65.28,0.819,65.28,0
10/3/18 2:30,8.56,65.159,1.403,63.72,1.403,63.72,0
10/3/18 3:00,6.559,77.46,0.819,62.759,0.819,62.759,0
10/3/18 3:30,8.72,70.14,0.82,62.1,0.82,62.1,0
10/3/18 4:00,7.2,82.019,0.817,62.22,0.817,62.22,0
10/3/18 4:30,7.52,99.24,0.817,65.399,0.817,65.399,0
10/3/18 5:00,16.879,111.78,0.809,69.96,0.809,69.96,0
10/3/18 5:30,23.44,123.119,0.81,70.44,0.81,70.44,0
10/3/18 6:00,110.479,159.72,19.415,93.9,19.415,93.9,0
10/3/18 6:30,68.639,168.84,15.788,115.619,15.788,115.619,0
10/3/18 7:00,116.72,219.9,12.817,144.06,12.817,144.06,0
10/3/18 7:30,93.199,230.52,13.444,177.6,13.444,177.6,0
10/3/18 8:00,144,300.12,14.186,230.52,14.186,230.52,0
10/3/18 8:30,194.24,295.86,14.259,252.66,14.259,252.66,0
10/3/18 9:00,211.359,294.36,14.575,261.239,14.575,261.239,0
10/3/18 9:30,242.559,298.14,15.707,272.82,15.707,272.82,0
10/3/18 10:00,262.398,294.6,16.456,281.4,16.456,281.4,0
10/3/18 10:30,261.2,291.24,15.023,287.64,15.023,287.64,0
10/3/18 11:00,465.439,284.46,15.607,285.3,15.607,285.3,0
10/3/18 11:30,419.599,280.02,16.676,295.08,16.676,295.08,0
10/3/18 12:00,427.2,273.059,16.795,292.8,16.795,292.8,0
10/3/18 12:30,439.2,266.7,16.818,291.84,16.818,291.84,0
10/3/18 13:00,445.2,264.96,16.604,292.5,16.604,292.5,0
10/3/18 13:30,469.679,270.66,1.02,296.58,1.02,296.58,0
10/3/18 14:00,451.439,267.84,0.796,288.12,0.796,288.12,0
10/3/18 14:30,453.68,254.94,0.91,283.259,0.91,283.259,0
10/3/18 15:00,456.64,247.44,0.802,286.02,0.802,286.02,0
10/3/18 15:30,453.6,231.239,0.962,282.599,0.962,282.599,0
10/3/18 16:00,312.799,197.16,1.116,239.4,1.116,239.4,0
10/3/18 16:30,161.6,153.539,1.276,171.9,1.276,171.9,0
10/3/18 17:00,119.68,118.32,1.708,153.66,1.708,153.66,0
10/3/18 17:30,101.92,74.76,0.919,149.7,0.919,149.7,0
10/3/18 18:00,96.879,67.439,0.818,145.2,0.818,145.2,0
10/3/18 18:30,81.999,65.94,0.821,144.66,0.821,144.66,0
10/3/18 19:00,78.399,67.2,0.822,146.58,0.822,146.58,0
10/3/18 19:30,77.119,61.86,0.804,141.36,0.804,141.36,0
10/3/18 20:00,73.279,62.34,0.81,135.72,0.81,135.72,0
10/3/18 20:30,64.639,61.02,0.808,135.3,0.808,135.3,0
10/3/18 21:00,60.56,62.999,0.811,133.38,0.811,133.38,0
10/3/18 21:30,58.16,61.619,0.823,128.1,0.823,128.1,0
10/3/18 22:00,56,61.08,0.828,121.38,0.828,121.38,0
10/3/18 22:30,53.279,61.079,0.815,107.58,0.815,107.58,0
10/3/18 23:00,51.44,62.52,1.402,90.059,1.402,90.059,0
10/3/18 23:30,41.76,80.4,0.811,70.44,0.811,70.44,0
11/3/18 0:00,33.76,71.34,0.817,71.76,0.817,71.76,0
11/3/18 0:30,53.599,62.94,0.819,69.84,0.819,69.84,0
11/3/18 1:00,31.44,67.199,0.816,69.48,0.816,69.48,0
11/3/18 1:30,54.48,69.72,1.265,69.12,1.265,69.12,0
11/3/18 2:00,8.559,67.68,1.319,66.24,1.319,66.24,0
11/3/18 2:30,6.32,69.78,0.826,70.56,0.826,70.56,0
11/3/18 3:00,5.28,79.02,0.827,78.959,0.827,78.959,0
11/3/18 3:30,6.72,72.72,0.818,76.74,0.818,76.74,0
11/3/18 4:00,7.28,75.42,0.81,71.16,0.81,71.16,0
11/3/18 4:30,6.399,83.7,0.806,75.24,0.806,75.24,0
11/3/18 5:00,6.4,93.06,0.805,80.46,0.805,80.46,0
11/3/18 5:30,6.32,95.58,0.805,81.6,0.805,81.6,0
11/3/18 6:00,21.679,124.44,0.805,81.18,0.805,81.18,0
11/3/18 6:30,22.72,148.02,0.805,79.86,0.805,79.86,0
11/3/18 7:00,22.4,197.76,0.803,107.579,0.803,107.579,0
11/3/18 7:30,23.199,211.559,1.415,125.759,1.415,125.759,0
11/3/18 8:00,31.2,238.92,1.173,154.08,1.173,154.08,0
11/3/18 8:30,146.88,247.2,1.55,202.02,1.55,202.02,0
11/3/18 9:00,286.559,286.08,0.803,243.84,0.803,243.84,0
11/3/18 9:30,413.28,280.74,0.8,249.18,0.8,249.18,0
11/3/18 10:00,395.04,282.18,0.816,263.698,0.816,263.698,0
