scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_cp,cust_solar_bill_cp,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
147,demo_wtest2_147,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.51363780654435,0.0,0.0,0.0,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,0.0,106286.75341194589,-106286.75341194589,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194589,0.0,409348.6914634251
148,demo_wtest2_148,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1401.5964256370428,0.0,1401.5964256370428,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,22720.49018605385,0.0,22720.49018605385,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,123635.43283192119,106286.75341194589,17348.6794199753,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194587,0.0,409348.6914634251
149,demo_wtest2_149,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1364.4283673302775,0.0,1364.4283673302775,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,19915.408144992896,0.0,19915.408144992896,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,118154.25059277279,106286.75341194589,11867.497180826906,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194587,0.0,409348.6914634251
150,demo_wtest2_150,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1328.958898269176,0.0,1328.958898269176,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,19205.07856462898,0.0,19205.07856462898,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,114890.11924000984,106286.75341194589,8603.365828063954,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194587,0.0,409348.6914634251
151,demo_wtest2_151,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1319.1495770701615,0.0,1319.1495770701615,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,21383.990763344802,0.0,21383.990763344802,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,116362.76031239645,106286.75341194589,10076.00690045057,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.7534119459,0.0,409348.6914634251
152,demo_wtest2_152,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1284.1678751343788,0.0,1284.1678751343788,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,18743.913548228607,0.0,18743.913548228607,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,111204.00055790407,106286.75341194589,4917.247145958189,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194587,0.0,409348.6914634251
153,demo_wtest2_153,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1250.7848454298153,0.0,1250.7848454298153,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,18075.368060827273,0.0,18075.368060827273,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,108131.87693177385,106286.75341194589,1845.1235198279655,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194587,0.0,409348.6914634251
154,demo_wtest2_154,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1236.7027285032739,0.0,1236.7027285032739,0.0,0.0,0.0,0.0,21.51363780654435,20047.49134063575,0.0,20047.49134063575,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,109090.08779287159,106286.75341194589,2803.3343809257076,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194589,0.0,409348.6914634251
155,demo_wtest2_155,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1203.9073829384802,0.0,1203.9073829384802,0.0,0.0,0.0,0.0,21.51363780654435,17572.41895146432,0.0,17572.41895146432,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,104253.75052303496,106286.75341194589,-2033.0028889109194,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194589,0.0,409348.6914634251
156,demo_wtest2_156,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1172.6107925904516,0.0,1172.6107925904516,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,16945.657557025566,0.0,16945.657557025566,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,101373.63462353824,106286.75341194589,-4913.11878840765,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194587,0.0,409348.6914634251
157,demo_wtest2_157,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1154.25587993639,0.0,1154.25587993639,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,18710.991917926698,0.0,18710.991917926698,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,101817.41527334669,106286.75341194589,-4469.338138599191,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.7534119459,0.0,409348.6914634251
158,demo_wtest2_158,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1123.6468907425815,0.0,1123.6468907425815,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,16400.924354700033,0.0,16400.924354700033,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,97303.50048816594,106286.75341194589,-8983.252923779954,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.7534119459,0.0,409348.6914634251
159,demo_wtest2_159,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1094.436739751088,0.0,1094.436739751088,0.0,0.0,0.0,0.0,21.51363780654435,15815.947053223867,0.0,15815.947053223867,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,94615.39231530204,106286.75341194589,-11671.361096643843,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194589,0.0,409348.6914634251
